"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C8orf79|57604",0.620691349289804,5.93882527562326,3.58653577871901,0.000349932761290029,0.00368888150122235,-0.135107626152919
"GNAL|2774",0.505025816948273,5.46143604797599,3.58576501450797,0.000350955871666634,0.00369480063540874,-0.137757268307856
"VIT|5212",0.750095044862489,4.82838406432503,3.58194648867663,0.000356066024930767,0.00373887794332126,-0.150875947334981
"ADAMDEC1|27299",-0.756167321576613,5.78202315144732,-3.57520378916207,0.000365260003328917,0.00381562887894423,-0.174007411696344
"SLC25A27|9481",0.538954579493903,5.45795728555208,3.56722315424076,0.000376429108700538,0.00390210307508571,-0.201330750721006
"TIFAB|497189",-0.51690952243485,2.75671704089886,-3.56408500319937,0.000380907970946496,0.00392841664381651,-0.212058525710542
"TDO2|6999",-0.655234440601402,4.98293559719013,-3.56344728722581,0.00038182421462243,0.00393185718465468,-0.214237432017723
"PLCH2|9651",0.589764487497974,6.36716032859168,3.55886454564188,0.000388469429297192,0.003985911968111,-0.229884247369507
"SLCO1A2|6579",0.657656023705195,1.72901236261085,3.55608898047244,0.000392546605064593,0.00401774824041086,-0.239351276654945
"C5orf4|10826",0.53716202504272,8.41116035950381,3.55331119414017,0.000396667104818273,0.00405172832343388,-0.248818661417114
"JAKMIP1|152789",-0.610403692612996,3.81696702847133,-3.55188050339055,0.000398805111186696,0.00405923050576906,-0.253691991890659
"LOC100130148|100130148",-0.677403678616505,2.73689708643724,-3.55091254441757,0.000400257726370297,0.00406632495671425,-0.256988042410246
"LOC284578|284578",0.61574795752169,2.22411019264564,3.55059207289224,0.000400739747389595,0.00406775000900952,-0.2580791043967
"PKNOX2|63876",0.555743385894156,3.54674196439145,3.5446710591064,0.00040974383201546,0.00412905120913538,-0.278220203202343
"FOSL1|8061",0.511792184683957,5.2983452174947,3.54081767414777,0.000415704947184164,0.00416685458708249,-0.291310359823286
"RGS7BP|401190",0.509445992879926,2.5098447032981,3.54070744147987,0.0004158766624372,0.00416685458708249,-0.29168462157417
"CRISPLD1|83690",0.676746070274491,8.17210494614364,3.53514041186087,0.000424635494111172,0.00424204094559434,-0.31057099136128
"RNF186|54546",0.548007760683055,1.53035809325537,3.53146998861066,0.000430504349281986,0.00429337958187872,-0.323007171689108
"LRFN5|145581",0.531368575255658,3.57346247041059,3.5298678255294,0.000433089843610415,0.00430886352877198,-0.328431687460123
"IL1RAPL2|26280",0.503747306896265,1.87915292670189,3.52403284099403,0.000442629280364649,0.00438406545057843,-0.348167133901562
"WIF1|11197",1.00281114941391,3.06795643918089,3.52305955068061,0.000444239468012674,0.00439356523200615,-0.351455953170696
"MMP12|4321",-0.826116927549763,4.32597286268771,-3.52265741290485,0.0004449063518653,0.00439801225269189,-0.352814547105323
"RSPH1|89765",-0.542436218648616,6.41432856199,-3.52191755181542,0.000446135743079044,0.00440156828393531,-0.355313719532749
"CBLN4|140689",0.518972708217171,3.60201808221823,3.51967527651253,0.000449881043238756,0.0044234296844918,-0.362884756009858
"DACT2|168002",0.639840559086664,2.66128497722941,3.51295461214797,0.000461283422924779,0.00450861230981963,-0.385548844114247
"TGFBR3|7049",0.594878930320915,9.40176359049507,3.51157060337209,0.000463664835575313,0.0045238046246854,-0.390210880461231
"LRRC46|90506",-0.506258659262759,5.83521837018695,-3.50837996080619,0.000469198689515474,0.0045689886816935,-0.400951728118347
"NFASC|23114",0.538804435237864,8.09385094865324,3.50779219414387,0.000470224818768601,0.00457677954613958,-0.402929321101166
"CCR8|1237",-0.530151196957119,2.86401885953789,-3.50702332660026,0.000471570280846487,0.00458326468350318,-0.405515755326679
"TF|7018",0.903716539663732,6.42035896993053,3.5046703327607,0.000475710225615418,0.00461242984558627,-0.413427674077373
"SLC16A12|387700",0.582538558589213,2.90423621693951,3.50416563109674,0.000476602627088215,0.00461514977771212,-0.415124052696988
"D4S234E|27065",0.639774919013338,4.67032298750605,3.50339092265074,0.000477975490928566,0.00462553241579771,-0.417727500519218
"GPR12|2835",0.734916063541063,2.38226565839551,3.50029787084579,0.000483493597070271,0.00466071604259738,-0.428116255502212
"IFI6|2537",-0.571184923070387,11.5231249742587,-3.49931938399959,0.000485251600562088,0.00467138309718472,-0.43140087098735
"HCN2|610",-0.546274725586195,3.5234106421837,-3.49658945551893,0.000490187953084927,0.0046983534631703,-0.440560036856536
"ALDH1A1|216",0.502603795474181,8.58917034668682,3.49527748028823,0.000492576959960986,0.00471298124919351,-0.4449593516214
"C2orf40|84417",0.86396175356117,4.62022242558254,3.49526536176068,0.000492599077465719,0.00471298124919351,-0.444999979942862
"CXCL3|2921",0.51105421330456,2.22543371358607,3.49448244295345,0.00049402994813719,0.00472443849789202,-0.447624485412816
"NTRK2|4915",0.703848548211919,9.2047681679396,3.49342903998688,0.000495961282855842,0.00473843141643064,-0.451154803068972
"KRT19|3880",-0.544902698001404,14.3286248740736,-3.48515162040575,0.000511384473505091,0.00484010222819568,-0.478859099935875
"MYO16|23026",0.537505362349357,3.39380432656183,3.48387765969396,0.000513797604797354,0.00485613095663979,-0.483117308200713
"PLA2G10|8399",-0.637774788847166,3.12658571210983,-3.47995566896786,0.000521293519331807,0.00490408331731991,-0.49621699296236
"C1QL2|165257",0.620521863722465,1.74224914621097,3.46316498765977,0.000554553264462966,0.00515469735493698,-0.552135829684347
"DOK7|285489",-0.753520754563091,5.86433102310495,-3.45748066987058,0.000566254353571686,0.00521794237053199,-0.571006689309135
"C5orf27|202299",0.547434005432923,2.48839952574662,3.45205559081364,0.000577636169001365,0.0052987060450533,-0.588988659559591
"NTF4|4909",0.583609611474764,2.89513301340043,3.44671739862315,0.000589043601658651,0.0053862636475065,-0.606655685086014
"ALOX15|246",0.716387646729205,3.72744736829237,3.44556904644638,0.00059152485973928,0.00540163319143966,-0.610452722432611
"SCT|6343",-0.508094526190407,2.41963305352552,-3.44182216968249,0.000599688700843576,0.00544666540204255,-0.622833201612841
"DARC|2532",0.842285352082206,7.6566788187499,3.43153272472069,0.000622651100530321,0.00559998735239287,-0.656763961912234
"SLCO4A1|28231",0.510898727717238,5.02735247720184,3.4284588174131,0.000629668288078831,0.00563975165688727,-0.666881290299379
"KCNA1|3736",0.562745259904401,2.78017471506296,3.42322271725307,0.000641791259602449,0.00573199196208207,-0.68409475008475
"SOSTDC1|25928",0.879543968596783,4.92405311800148,3.4191127843048,0.000651458761009316,0.00579726708423455,-0.697587955761374
"P2RY12|64805",0.536338918302734,4.00845458906243,3.41254401479006,0.000667192020907749,0.0059038369884353,-0.719120775888269
"MEOX1|4222",0.665582842061812,5.92203366357076,3.41019701909282,0.000672898718913535,0.00594105301544026,-0.726804546348927
"ZNF334|55713",0.538440103386874,5.54821671454394,3.40808680964204,0.000678068436827618,0.00596847630590223,-0.73370869302981
"LCN10|414332",0.526695831495268,2.65274084761922,3.40544900049171,0.000684582695360903,0.00601535445641557,-0.742333151772591
"CES1|1066",0.728512368307037,7.09646955389654,3.40217754056796,0.000692742721866218,0.00607650624097989,-0.753020290042941
"BBOX1|8424",0.870598248931612,5.12708521262965,3.39609966602987,0.000708143620795954,0.00619281537927175,-0.772848686968048
"KIAA1045|23349",0.522661729745559,3.04007664362981,3.39522904101511,0.000710375629449319,0.00620965225310944,-0.775686164815716
"CD209|30835",0.517644561618589,5.79456284146586,3.394210777386,0.000712994441462841,0.00622448144347357,-0.779003912575559
"MT1L|4500",0.50394722507694,4.36150466643442,3.3921708440216,0.000718267869497459,0.00625702797675389,-0.785647576585541
"STAC|6769",0.586446563418754,4.65036234021755,3.39136870634925,0.00072035139594713,0.00627247914449448,-0.788258911586156
"ARHGAP36|158763",0.86567698365905,2.26445325961133,3.39016002235744,0.000723501534901978,0.0062890628696989,-0.792192604544808
"C8orf34|116328",0.531804615359171,2.51168822103578,3.38661442649779,0.000732816351278744,0.00634412016937396,-0.803723920822639
"KREMEN2|79412",-0.635436553505067,4.52595832265184,-3.38655779944909,0.000732966020062519,0.00634412016937396,-0.803907992775991
"ISM1|140862",0.501385873169516,7.39347446865724,3.38561195427036,0.000735470154724206,0.00636035595147012,-0.806982112960503
"CXCL13|10563",-0.908799523711506,6.75822805418155,-3.38498027269519,0.000737146967331275,0.00636669810308091,-0.809034692464163
"IRX1|79192",0.761676855985152,5.91675283824568,3.3820416192731,0.00074499453816788,0.006418159840574,-0.818578594526417
"TMTC1|83857",0.553343118900446,8.44359952177451,3.3791506942264,0.000752790404921707,0.00646046704011868,-0.827959573138728
"CLDN2|9075",0.50504492703787,2.55088883440625,3.37530041594569,0.000763291155591726,0.00653672988365249,-0.84044143727226
"ITPKA|3706",-0.542433362927332,3.37700897439802,-3.36918644089093,0.000780245820934546,0.00664258900118582,-0.86023315506763
"CASKIN1|57524",-0.500618946870011,4.66810069637087,-3.36753387873759,0.000784888274308754,0.00667245504973264,-0.865576680273742
"BMPER|168667",0.583759836718298,3.76422875981527,3.36699090391931,0.000786419219192011,0.00667599058629868,-0.867331817945312
"CHRNA9|55584",-0.615433979127929,1.4431710803626,-3.36518532474065,0.000791530124186653,0.00670492411884033,-0.87316626585372
"PRELP|5549",0.521014666486492,9.6114049502133,3.36518112703129,0.000791542042184658,0.00670492411884033,-0.873179826528702
"INSM1|3642",-0.826144640890195,3.23077476004708,-3.36234431998094,0.000799634461852537,0.0067565107179485,-0.882340328047703
"ARC|23237",0.652318536089775,4.37203450303061,3.35813964200266,0.000811770466002785,0.00682184398202131,-0.895903991386745
"LOC162632|162632",0.528333191949082,6.54789770458079,3.35546034696976,0.000819592779926784,0.00686497965644093,-0.904538330438381
"WSCD2|9671",0.555461938350002,3.49653565377694,3.35300240099698,0.000826830390525364,0.00691130522551032,-0.912453412837984
"CSN3|1448",0.709260468147169,1.0427264973947,3.35059125408428,0.000833987847816657,0.00695963890315261,-0.92021227571762
"TMPRSS4|56649",-0.859021646053931,4.11733040380569,-3.35041539115965,0.000834512140044439,0.00696114473638223,-0.920777973637941
"CLGN|1047",-0.720079259854955,7.0330356964761,-3.34861738941446,0.000839890035930223,0.00699160105978922,-0.926559934371932
"RFX6|222546",0.550089072334779,1.39075104525572,3.34191708950461,0.000860215671634676,0.00710970124898181,-0.948079798512468
"BMP3|651",0.570947820951415,1.8478619396056,3.34171795564086,0.000860826683899177,0.00710970124898181,-0.948718726167817
"MAPK8IP2|23542",-0.549149670162318,8.16150545290949,-3.34157130187162,0.000861276926558104,0.00710970124898181,-0.949189245850393
"RNF150|57484",0.532702589118685,5.45511165307164,3.34116980673291,0.000862510678354252,0.00711553736075054,-0.950477287716043
"PTGS2|5743",0.646003107382332,5.33324942789178,3.34105032201128,0.00086287815891065,0.00711566937969292,-0.950860578972438
"C15orf48|84419",-0.531351384973166,7.98567101801832,-3.32274382307653,0.000920929826383559,0.00749365929868776,-1.00942684683361
"ISG15|9636",-0.563781332372366,9.88417351030767,-3.31660283189833,0.000941201468874095,0.00761744471745534,-1.02900255760747
"CHRNA1|1134",-0.515660067205367,3.89808766998995,-3.31073624211412,0.000960953196373138,0.00775079580102557,-1.04767042915407
"CDKL2|8999",0.555091070425973,3.17983602409139,3.3029210138406,0.000987863063668809,0.00790485680789527,-1.07248870628017
"AIM1L|55057",-0.547046045762213,3.83948026285562,-3.30057094744379,0.000996090572626117,0.00795183503265605,-1.07994041220675
"CECR7|100130418",0.517188722380634,5.03270213464498,3.29943311258968,0.00100009688054418,0.00797232486790742,-1.08354644799311
"ATP13A5|344905",0.862847057280869,3.67018915382423,3.29689124269588,0.00100910080368822,0.00802405568368739,-1.0915977634975
"C7|730",0.901798931961647,6.98896994486947,3.29312177955745,0.00102259157621291,0.00811353309611533,-1.10352626107157
"ENTPD8|377841",-0.644198822994471,4.59766439650738,-3.28866581299837,0.0010387548507525,0.00820186893661639,-1.11760996078581
"C19orf21|126353",-0.707409974309266,8.50759892377941,-3.28360960556935,0.00105738195736665,0.00831005346540679,-1.13356817572052
"NGFR|4804",0.615772214058639,7.42587274912486,3.28327159778797,0.00105863814992514,0.00831347142949362,-1.13463412546337
"FAT2|2196",0.764174520078937,6.57052506701127,3.28305053034015,0.00105946048604496,0.00831487536498172,-1.13533123110588
"OTX1|5013",-0.516951879009834,4.1943743050655,-3.28300273572765,0.00105963835226737,0.00831487536498172,-1.13548193876403
"ATP2B2|491",0.551321422576181,3.03380895607489,3.28278130923463,0.00106046274536743,0.00831489863670162,-1.13618012054145
"SLC13A2|9058",0.819734302365946,4.5104232721416,3.27870381291887,0.00107575028688911,0.00840546683059438,-1.14902866072049
"TUBB3|10381",-0.513783400669242,8.98450572538044,-3.27848640230925,0.00107657111754433,0.00840688685199233,-1.1497133007675
"S100B|6285",0.748566606802856,6.04912718658686,3.27770919896382,0.00107951018383184,0.00841535759402216,-1.152160400506
"FBN2|2201",-0.575224064910278,6.31663899354321,-3.27501402626392,0.00108975989737457,0.00848018358728831,-1.16064200762386
"RUFY4|285180",-0.510273999838321,3.12425570906087,-3.27482945001278,0.00109046512607083,0.008481162688169,-1.161222611996
"SPINK5|11005",0.628562156722156,2.69739146173881,3.27334652484927,0.0010961464425762,0.00851058008496219,-1.16588614820832
"MUCL1|118430",1.24645202874308,7.54857631005506,3.27329369065517,0.00109634936337769,0.00851058008496219,-1.16605226417582
"SLC23A1|9963",-0.50320538430477,3.70896012584276,-3.27098804387527,0.00110523864161391,0.00855661808775281,-1.17329888796631
"SLC5A1|6523",0.853900224804369,6.28111334349837,3.26841868928142,0.00111522322857234,0.00861086737698212,-1.18136844737884
"CCL7|6354",-0.554852563749237,1.74449785732925,-3.26642549931752,0.00112302627446036,0.00865131922619865,-1.18762416899335
"GRIA3|2892",0.503744496342083,3.86019990829162,3.26570752335123,0.0011258494059957,0.00866976843833512,-1.1898766545221
"SCNN1B|6338",0.634947000845434,7.11048929494851,3.26111730729083,0.00114405429468672,0.00879323431888101,-1.2042659391679
"HRASLS5|117245",0.748693015136254,6.52399272123809,3.25873872795254,0.0011535946044549,0.00884857444184226,-1.2117144422152
"HAS1|3036",0.578128226233036,2.88882829859916,3.25669864604136,0.00116183582880579,0.00888940527368601,-1.21809869948767
"RLTPR|146206",-0.569241563528273,5.03232336904317,-3.25378899004247,0.00117368413187246,0.00896312155781136,-1.22719743228339
"TRIM29|23650",0.818072374102588,8.60149757018588,3.24543809321497,0.00120831327764365,0.00914478590874608,-1.25326709695464
"PDCD1|5133",-0.501235354106252,4.25610249198993,-3.2434841339738,0.00121655116477566,0.00920369145399225,-1.25935744738069
"FGF9|2254",0.50145533303544,2.34242780380631,3.24137601564901,0.00122549722174979,0.00924373742709557,-1.2659242681332
"DSCR6|53820",-0.534257278966411,4.80845587830886,-3.23979359132477,0.00123225236567942,0.0092843130417491,-1.27085079391682
"NPY5R|4889",0.76158146021084,3.03510291075167,3.2382667424115,0.00123880289307555,0.00931633156400984,-1.27560206235344
"LY6D|8581",0.828363484320735,2.90605418911023,3.23641323851683,0.00124679811227864,0.00936501479779002,-1.28136686934968
"IGFALS|3483",-0.655979044288411,4.68038285245553,-3.21997799390369,0.00131980875224805,0.00979175525760323,-1.33234254161219
"BMP5|653",0.650024360214315,2.2925842608818,3.2193275335087,0.0013227779886619,0.00980939208075468,-1.33435477913844
"COL6A6|131873",0.643664025895822,4.71921777128622,3.20547455400537,0.00138749843879577,0.0101664516443794,-1.37711512691793
"CES4|51716",0.507580059517423,1.89273416751865,3.20334625632922,0.00139769702113966,0.0102205548119315,-1.38366857151841
"LILRB5|10990",0.500722594019126,5.20704056936629,3.19847257826264,0.00142131246157879,0.0103560578551375,-1.39865949749041
"TSHZ2|128553",0.505825763596394,6.26365556394178,3.1983171402079,0.00142207166398036,0.0103560578551375,-1.399137240354
"SDK2|54549",0.598812107483192,6.40348504119643,3.19207735216898,0.00145285946770529,0.0105122015452801,-1.41829658236138
"OLFM4|10562",0.980329981042338,5.14371363418227,3.19176245500912,0.001454429392302,0.0105165867298157,-1.41926250493722
"COL14A1|7373",0.532194777247716,10.3524639418664,3.18900115343951,0.00146826311310858,0.0105745239149353,-1.42772857923403
"FAM3D|131177",0.707193558653323,3.08158683493801,3.18678298675242,0.00147946364241825,0.0106249526217657,-1.43452421066767
"LPPR1|54886",0.550852660494091,2.27590003318206,3.1845914844162,0.00149060690678353,0.010678463137945,-1.441233597184
"ACTG2|72",0.718326620529007,8.40459606717233,3.18217986583084,0.00150295887013735,0.0107555328122766,-1.4486116468436
"RIC3|79608",0.636366616692811,4.80964631444361,3.17447052068201,0.00154308122354162,0.010989537242644,-1.47216065334953
"KRT79|338785",0.524460313705149,1.61005735090894,3.17425782314836,0.00154420205617017,0.010989537242644,-1.47280956594372
"PLP1|5354",0.678462061834296,4.24526551072352,3.17379260896232,0.0015466561699964,0.010989537242644,-1.47422872540463
"GRIA1|2890",0.680092615758566,2.40035862249863,3.17028256531179,0.00156528873713536,0.0110745632514902,-1.48492971251946
"CDH2|1000",-0.508266508862173,6.07230559528538,-3.16975870483014,0.00156808725902593,0.0110790543945215,-1.486525797185
"EMX1|2016",-0.662697347882257,2.86704980528476,-3.16176559364498,0.00161136353895051,0.0112996379792356,-1.51084690156773
"HSPB8|26353",0.560399575448535,8.94936971223579,3.14934135754852,0.00168082066262333,0.0116935444380788,-1.54853121525117
"DHDPSL|112817",0.507240077669563,3.30835789678269,3.14254390845039,0.00171997863568992,0.0119046042665102,-1.56908712755693
"LTB|4050",-0.574363852288006,6.13811489965883,-3.1421821796469,0.00172208580041041,0.0119110444240891,-1.5701797964925
"FOXD3|27022",-0.512995953635283,2.31838592773313,-3.14058495731507,0.00173141849128549,0.0119551730409532,-1.57500302667469
"CHST9|83539",0.695298101125095,4.4954090945089,3.13780729631134,0.0017477595737823,0.0120433603033433,-1.58338516689396
"CEACAM5|1048",-1.01634627044249,6.23003559610406,-3.13569952672471,0.0017602542903094,0.0121006275406838,-1.58974091934552
"EMILIN3|90187",0.606532413171588,3.81595780212553,3.13192003953752,0.00178286497525122,0.0122026387644205,-1.60112705808206
"CHRM1|1128",0.671225370869196,4.62817811837569,3.13121093552993,0.00178713684072742,0.0122231707231509,-1.6032618134595
"KCNH1|3756",-0.617162040223805,5.19351727410645,-3.11801088544275,0.00186839797427215,0.0126296216992119,-1.642913883878
"PREX2|80243",0.563393566006478,5.13847122521272,3.11663560653796,0.00187705703144411,0.012667006533862,-1.64703567017509
"AMPD1|270",0.517613706056253,2.30502992179431,3.11275137484523,0.00190171274733251,0.0128077759713063,-1.65866728345013
"TMEM90B|79953",-0.526778026687915,6.05057698988497,-3.10936074176965,0.00192347838455148,0.0129071328787686,-1.66880913730525
"KCNK15|60598",-0.639203394289797,6.2752409864341,-3.104592510437,0.00195447501367832,0.0130658047073495,-1.68305321487656
"SEMA3D|223117",0.548124574719921,5.75873693433802,3.09335987532407,0.00202931808775138,0.013404092883043,-1.71652347521599
"STAC2|342667",1.02125955463118,6.73847024284168,3.08974568708392,0.00205395376978213,0.013527096314001,-1.72726745854943
"TFF1|7031",-1.18300806369258,8.31581926213485,-3.0848195102481,0.0020879750336967,0.0136932473460284,-1.74189175559731
"KLK6|5653",0.879420815135243,4.8229758284852,3.07981546835412,0.00212306329634489,0.013869447058568,-1.75672374402265
"TOX3|27324",-0.667952493229652,7.81114747809911,-3.07381830912842,0.00216582826784791,0.0140700446870886,-1.77446817483984
"FGFBP1|9982",0.725903883840022,2.48747965449747,3.07321978473415,0.00217013938301016,0.0140815614772566,-1.77623722789243
"CPNE7|27132",-0.566462857106066,5.81851737177659,-3.07296660611166,0.00217196537467271,0.0140888942679427,-1.77698544377076
"CD1A|909",-0.589395733009468,2.94604822744967,-3.07231450456365,0.0021766750012486,0.0141089091420619,-1.77891231315981
"SLC27A2|11001",-0.625385502322649,6.97791802638385,-3.06126307960449,0.00225792987797849,0.0145439994844653,-1.81150664095164
"IGF1|3479",0.522983084204491,8.21561335786041,3.06008648781144,0.00226674263858618,0.0145729452899896,-1.81497000485916
"SLC7A3|84889",0.59686626997652,2.1997984536286,3.05650537968405,0.00229375994933937,0.0146758119748377,-1.82550314798109
"PI3|5266",0.779946425474005,3.17404600548081,3.04715318957755,0.00236571546140962,0.0150184727238124,-1.85295367359113
"CPA4|51200",0.54786709444118,4.9460507023048,3.03817705494721,0.00243671828330464,0.0153619521828361,-1.87922266067986
"PRR15|222171",-0.610167856847238,8.24388882542,-3.03144291917182,0.00249126289341254,0.0156535125006632,-1.89888035612927
"HPN|3249",-0.598010739867133,8.71077333259095,-3.0283703715542,0.00251651936348971,0.0157974990740618,-1.90783522427592
"ELF5|2001",0.893482548400091,6.8389729469395,3.01656934772549,0.00261571989158989,0.0162555999864103,-1.94214605892984
"SLC4A4|8671",0.582236487538682,4.55651065522827,3.01281921593318,0.0026479855808252,0.016417598416051,-1.95302179170294
"GSTA1|2938",0.770197584682188,2.93816220437797,3.01075321917481,0.00266591640681634,0.0164999931690605,-1.95900769402935
"CDC20B|166979",-0.795574290588709,2.45415582390462,-3.00774053841039,0.00269226274165985,0.0166135453504399,-1.96772923047182
"KCNS1|3787",0.553258228007073,2.86881144763532,3.00140900383685,0.00274841111507474,0.0168484518428933,-1.9860306800527
"psiTPTE22|387590",0.549982973894141,6.44757205150082,2.99582989927464,0.00279877255332076,0.0170675008238271,-2.00212578775477
"KLK5|25818",0.923676405780728,5.64991229336498,2.98871130969803,0.00286425573304881,0.0173353833529367,-2.02261939086381
"UPF0639|400224",-0.584471769082249,3.36908218199204,-2.98552896128057,0.00289398039674236,0.0174481727738279,-2.03176550142272
"ZNF676|163223",0.517086475484791,3.08335845884207,2.98351294370173,0.00291295658012473,0.0175163131803192,-2.03755460462743
"TIGIT|201633",-0.502961004167476,5.43643210283764,-2.98320219615116,0.0029158916504983,0.0175221806068086,-2.03844659094467
"SIM1|6492",0.527350871195783,2.59382459116434,2.9754960912349,0.00298954744448629,0.0178798782905834,-2.06053737872652
"B3GNT3|10331",0.640081892415918,5.40173122418781,2.971886457462,0.00302462992017606,0.0180323286013916,-2.07086564940438
"TP63|8626",0.666671880503955,7.02346065755795,2.97004102411047,0.00304271081512497,0.018122883333982,-2.07614123780265
"MESP1|55897",0.538470115015942,5.18805687103249,2.96876153737813,0.00305530465720566,0.0181765039039461,-2.07979704801834
"DLK2|65989",0.508297391402754,3.454487609377,2.95940514346881,0.00314885517050548,0.0185855897746016,-2.1064834915082
"PON3|5446",0.739047880020775,4.93437568899753,2.95705083437078,0.00317280302773691,0.018675948084917,-2.11318543912467
"NLGN4X|57502",0.519298477711646,6.02621330005654,2.95436019186204,0.00320037551644313,0.0187692938384679,-2.12083839370412
"NPR3|4883",0.525154968287092,4.84417860827339,2.95268108729352,0.00321769284820533,0.0188490138055315,-2.12561077331045
"KCNH8|131096",0.530360289114255,2.92221994185309,2.94886641886612,0.00325735339884827,0.0190317805367051,-2.13644296985277
"DBC1|1620",0.644994586393955,4.26421313384104,2.94829552781849,0.00326332708740016,0.0190556841316459,-2.1380628966154
"AKR1B15|441282",0.608929614536532,2.38056304114176,2.94211784538484,0.00332861133965877,0.0193420598654971,-2.15557258968285
"WISP3|8838",0.582496791059086,2.79133973088068,2.93465424165464,0.00340907268228145,0.0196965400835582,-2.1766788323306
"KLK4|9622",-0.581216661850219,4.7069005277247,-2.93222171189106,0.00343567720175564,0.019810676431086,-2.18354635971809
"SELP|6403",0.592629261664126,6.37696310203914,2.90990720697516,0.00368870768332957,0.0208132349634914,-2.24628327321167
"AFP|174",0.661272420573205,2.40581210052034,2.90974518232577,0.00369060540330321,0.020818140537719,-2.24673707855584
"BMPR1B|658",-0.888161923906655,8.5209813426144,-2.90276776017798,0.00377317693238154,0.0211920815851744,-2.26625613619634
"C11orf92|399948",0.52313934123341,4.49843696229647,2.90195006340944,0.00378296290700162,0.0212267416996252,-2.26854059076678
"SCN7A|6332",0.585790072991304,3.78936594553911,2.90068150151239,0.00379819043230401,0.0212885839706519,-2.27208340396468
"EGFR|1956",0.556446529872713,7.62000477423397,2.89643437715665,0.0038495787885242,0.0214814560566903,-2.28393358707951
"CCL21|6366",0.746703737695025,6.46039702084594,2.89393464758769,0.00388011933409359,0.0215923628143828,-2.29090025849172
"CGA|1081",-0.848123829245432,2.36214786571588,-2.89119938107603,0.00391378995908485,0.0217259878589725,-2.29851658047157
"TMPRSS2|7113",0.534938047807159,7.72615680912354,2.88704461672916,0.0039654429440548,0.0219285420383473,-2.31007191704968
"DLK1|8788",0.774672040030896,2.1903656172447,2.88520871084928,0.00398846419641516,0.022043804984009,-2.31517277422976
"KLK8|11202",0.726036904209684,3.24169598834047,2.87841776835374,0.00407467878529982,0.0224284589473613,-2.33401288144985
"PEG3|5178",0.60432831948785,7.75919947090306,2.86708308739128,0.0042223583793043,0.0230284605035063,-2.36536131903195
"COL22A1|169044",-0.538198904342438,5.06833325171012,-2.86386918966419,0.00426510801125772,0.0231928852237208,-2.37422786666037
"ITIH2|3698",0.560294734661492,1.90773931171512,2.85336793888744,0.00440754481154528,0.0237948652559291,-2.40313059951193
"CRHR1|1394",0.542642574061529,3.08937047701905,2.84903023401148,0.00446763019404874,0.0240423108130029,-2.41503880898374
"FOLR1|2348",0.769313885286943,5.11432795373262,2.84868424789115,0.00447245461255617,0.0240490952539707,-2.41598786909553
"ODZ2|57451",0.565422807879097,5.75331717111374,2.84856811340474,0.00447407504714553,0.0240514204273662,-2.41630640732213
"NRG1|3084",0.539810242395631,4.45990892492502,2.84680748374604,0.00449870660742765,0.0241709966208526,-2.42113396483298
"SLC44A4|80736",-0.728482832256856,9.74602872808257,-2.84554379528675,0.00451646163305737,0.0242406590035118,-2.42459712270353
"GLYATL2|219970",0.723814277175836,6.019892755137,2.83279608396546,0.00469915680812563,0.0249500208708375,-2.45944773222396
"KCNJ3|3760",-0.959348254057089,4.34357846936411,-2.82453528927571,0.00482109793969262,0.0254883638297799,-2.48194938743225
"EGF|1950",0.574731714250301,6.44445384700526,2.824024054991,0.00482873787290955,0.0255042520837604,-2.48333981633343
"CD177|57126",-0.617403956069622,3.34177419958682,-2.82140973327159,0.00486797829020791,0.0256512807093335,-2.49044623942924
"LGR6|59352",0.642392847789022,5.96629718676587,2.81537981477582,0.00495958991708244,0.0260188903527686,-2.50681244103346
"UGT2B4|7363",0.554421775226229,1.55740494941993,2.78726889079366,0.00540761991105627,0.0277067998162928,-2.58265485136937
"TMEM213|155006",0.623601239443286,2.8208664917506,2.78716124004585,0.00540940380212709,0.0277067998162928,-2.58294384836298
"CTSG|1511",0.54021242286489,4.19001259411069,2.7609693663952,0.00585958016505458,0.0293922696832334,-2.65293106920555
"CAMP|820",-0.536650963951228,3.06825489932402,-2.75765667058077,0.00591886385312856,0.0296089445778571,-2.66173651480159
"PLA2G2A|5320",0.729566694273274,5.45293435943908,2.75704182304767,0.00592992647711974,0.029643941418433,-2.66336968871477
"GRM4|2914",-0.634931675534837,4.98020784012284,-2.75256434206853,0.00601105174217607,0.0299295972750503,-2.67525206346597
"CXCR2P1|3580",-0.559362678401773,3.8857488916634,-2.74932926872235,0.00607028807890778,0.0301451400306601,-2.68382547965563
"GZMB|3002",-0.502942121484541,4.78606296333999,-2.7433078808989,0.00618194754007927,0.0305998845840843,-2.69975656835365
"PPP1R1B|84152",0.760350135216853,8.93717290277682,2.7349264435582,0.00634045452643022,0.031200448248874,-2.72187443001073
"VGLL1|51442",0.781462128609267,3.84057065379567,2.722482248238,0.00658255574305579,0.0320114919572819,-2.7545904531728
"AP3B2|8120",0.529310802906333,5.08969698468136,2.71739655487831,0.00668387106767747,0.0324263047603955,-2.76791848646074
"CAPN6|827",0.693545844427008,5.39871054466729,2.70521585181523,0.00693226101093418,0.0332732343492107,-2.79974042842271
"GPR87|53836",0.521449455744172,3.93534098341055,2.70379430860611,0.00696178379433916,0.0333786127200226,-2.8034450055407
